Time (UTC +02:00 d/M/yyyy h:mm:ss tt),Frequency (B) (Hz),Peak to peak (A) (V),Peak to peak (B) (V),"Phase (A, B) (°)"
26/6/2024 1:27:56 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:27:56 PM,1000.178,0.2533402,0.2620197,353.8899
26/6/2024 1:27:56 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:27:56 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:27:56 PM,999.8933,0.2533402,0.2620197,353.8895
26/6/2024 1:27:56 PM,1000.178,0.2533402,0.2620197,353.8904
26/6/2024 1:27:56 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:27:56 PM,999.8933,0.2533402,0.2620197,353.597
26/6/2024 1:27:56 PM,1000.178,0.2551408,0.2620197,354.4714
26/6/2024 1:27:56 PM,1000.178,0.2533402,0.2620197,353.7923
26/6/2024 1:27:56 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:27:56 PM,999.8933,0.2533402,0.2620197,353.9866
26/6/2024 1:27:57 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:27:57 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:27:57 PM,1000.178,0.2533402,0.2620197,353.8885
26/6/2024 1:27:57 PM,999.8933,0.2533402,0.2620197,353.89
26/6/2024 1:27:57 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:27:57 PM,999.8933,0.2533402,0.2620197,353.7913
26/6/2024 1:27:57 PM,999.8933,0.2533402,0.2620197,353.6941
26/6/2024 1:27:57 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:27:57 PM,1000.178,0.2533402,0.2620197,353.5984
26/6/2024 1:27:57 PM,999.8933,0.2533402,0.2620197,353.7913
26/6/2024 1:27:57 PM,1000.178,0.2533402,0.2620197,353.5984
26/6/2024 1:27:57 PM,1000.178,0.2533402,0.2620197,353.6961
26/6/2024 1:27:57 PM,999.8933,0.2515397,0.2638142,355.1506
26/6/2024 1:27:57 PM,999.8933,0.2533402,0.2620197,353.5984
26/6/2024 1:27:57 PM,1000.178,0.2533402,0.2620197,353.89
26/6/2024 1:27:57 PM,999.8933,0.2533402,0.2620197,353.597
26/6/2024 1:27:57 PM,1000.178,0.2533402,0.2620197,353.9871
26/6/2024 1:27:58 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:27:58 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:27:58 PM,999.8933,0.2533402,0.2620197,353.8895
26/6/2024 1:27:58 PM,999.8933,0.2533402,0.2620197,353.597
26/6/2024 1:27:58 PM,999.8933,0.2533402,0.2620197,353.888
26/6/2024 1:27:58 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:27:58 PM,1000.178,0.2533402,0.2620197,353.599
26/6/2024 1:27:58 PM,1000.178,0.2533402,0.2620197,353.7903
26/6/2024 1:27:58 PM,1000.178,0.2533402,0.2620197,353.4046
26/6/2024 1:27:58 PM,1000.178,0.2533402,0.2620197,353.7908
26/6/2024 1:27:58 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:27:58 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:27:58 PM,1000.178,0.2533402,0.2620197,353.6961
26/6/2024 1:27:58 PM,999.8933,0.2533402,0.2620197,353.4031
26/6/2024 1:27:58 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:27:58 PM,1000.178,0.2533402,0.2620197,353.89
26/6/2024 1:27:58 PM,999.8933,0.2533402,0.2620197,353.8895
26/6/2024 1:27:59 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:27:59 PM,999.8933,0.2533402,0.2620197,353.6936
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2620197,353.7908
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2620197,353.7933
26/6/2024 1:27:59 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:27:59 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2620197,353.89
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2620197,354.0823
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2620197,353.89
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2620197,353.89
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2602252,354.5681
26/6/2024 1:27:59 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:27:59 PM,1000.178,0.2533402,0.2620197,353.5984
26/6/2024 1:28:00 PM,999.8933,0.2533402,0.2620197,353.9851
26/6/2024 1:28:00 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:00 PM,999.8933,0.2533402,0.2620197,353.597
26/6/2024 1:28:00 PM,1000.178,0.2533402,0.2620197,353.6961
26/6/2024 1:28:00 PM,999.8933,0.2533402,0.2620197,353.6951
26/6/2024 1:28:00 PM,1000.178,0.2533402,0.2620197,353.6961
26/6/2024 1:28:00 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:00 PM,1000.178,0.2533402,0.2620197,353.8895
26/6/2024 1:28:00 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:00 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:00 PM,999.8933,0.2533402,0.2620197,353.5018
26/6/2024 1:28:00 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:00 PM,1000.178,0.2533402,0.2620197,353.8875
26/6/2024 1:28:00 PM,999.8933,0.2533402,0.2620197,354.0818
26/6/2024 1:28:00 PM,999.8933,0.2533402,0.2620197,353.6941
26/6/2024 1:28:00 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:01 PM,999.8933,0.2533403,0.2620197,354.4709
26/6/2024 1:28:01 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:01 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:01 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:01 PM,999.8933,0.2533402,0.2620197,353.4998
26/6/2024 1:28:01 PM,999.8933,0.2533402,0.2620197,353.8905
26/6/2024 1:28:01 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:01 PM,999.8933,0.2533402,0.2620197,353.89
26/6/2024 1:28:01 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:01 PM,999.8933,0.2533402,0.2620197,353.6936
26/6/2024 1:28:01 PM,1000.178,0.2533402,0.2620197,353.89
26/6/2024 1:28:01 PM,1000.178,0.2533402,0.2620197,354.0818
26/6/2024 1:28:01 PM,1000.178,0.2533402,0.2620197,353.5013
26/6/2024 1:28:01 PM,999.8933,0.2533402,0.2620197,354.0818
26/6/2024 1:28:02 PM,999.8933,0.2533402,0.2620197,353.7908
26/6/2024 1:28:02 PM,999.8933,0.2533402,0.2620197,353.5984
26/6/2024 1:28:02 PM,999.8933,0.2533402,0.2620197,353.7908
26/6/2024 1:28:02 PM,1000.178,0.2533402,0.2620197,353.8895
26/6/2024 1:28:02 PM,1000.178,0.2533402,0.2620197,353.8895
26/6/2024 1:28:02 PM,1000.178,0.2533402,0.2620197,354.0838
26/6/2024 1:28:02 PM,1000.178,0.2551408,0.2620197,354.4704
26/6/2024 1:28:02 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:02 PM,1000.178,0.2515397,0.2620197,354.5661
26/6/2024 1:28:02 PM,1000.178,0.2533402,0.2620197,353.5984
26/6/2024 1:28:02 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:02 PM,1000.178,0.2533402,0.2620197,353.8895
26/6/2024 1:28:02 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:02 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:02 PM,1000.178,0.2533402,0.2620197,353.6961
26/6/2024 1:28:02 PM,999.8933,0.2533402,0.2620197,353.5017
26/6/2024 1:28:03 PM,1000.178,0.2533402,0.2602252,354.8576
26/6/2024 1:28:03 PM,999.8933,0.2533402,0.2620197,353.9851
26/6/2024 1:28:03 PM,1000.178,0.2515397,0.2620197,354.3728
26/6/2024 1:28:03 PM,999.8933,0.2533402,0.2620197,353.5969
26/6/2024 1:28:03 PM,999.8933,0.2533402,0.2620197,353.5018
26/6/2024 1:28:03 PM,999.8933,0.2533402,0.2620197,353.4046
26/6/2024 1:28:03 PM,1000.178,0.2533402,0.2620197,353.6004
26/6/2024 1:28:03 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:03 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:03 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:03 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:28:03 PM,1000.178,0.2533402,0.2620197,353.4046
26/6/2024 1:28:03 PM,1000.178,0.2533402,0.2620197,353.888
26/6/2024 1:28:03 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:03 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:03 PM,1000.178,0.2533402,0.2620197,353.7923
26/6/2024 1:28:03 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:04 PM,1000.178,0.2533402,0.2620197,353.3074
26/6/2024 1:28:04 PM,1000.178,0.2533402,0.2620197,353.9866
26/6/2024 1:28:04 PM,1000.178,0.2533402,0.2620197,353.89
26/6/2024 1:28:04 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:04 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:04 PM,999.8933,0.2533402,0.2620197,353.888
26/6/2024 1:28:04 PM,1000.178,0.2533402,0.2620197,353.89
26/6/2024 1:28:04 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:04 PM,1000.178,0.2533402,0.2620197,353.5974
26/6/2024 1:28:04 PM,999.8933,0.2533402,0.2620197,353.5013
26/6/2024 1:28:04 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:04 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:04 PM,1000.178,0.2515397,0.2620197,354.472
26/6/2024 1:28:04 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:28:04 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:04 PM,1000.178,0.2533402,0.2620197,354.0833
26/6/2024 1:28:04 PM,1000.178,0.2533402,0.2620197,353.9871
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2620197,353.6961
26/6/2024 1:28:05 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:05 PM,1000.178,0.2515397,0.2620197,354.2771
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2620197,353.6951
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2620197,353.4046
26/6/2024 1:28:05 PM,999.8933,0.2533402,0.2620197,353.6941
26/6/2024 1:28:05 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2620197,353.599
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2620197,353.6941
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2602252,354.5671
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2602252,354.471
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2620197,353.597
26/6/2024 1:28:05 PM,1000.178,0.2533402,0.2620197,353.5013
26/6/2024 1:28:06 PM,999.8933,0.2533402,0.2620197,353.4998
26/6/2024 1:28:06 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:28:06 PM,999.8933,0.2533402,0.2620197,353.6951
26/6/2024 1:28:06 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:06 PM,1000.178,0.2533402,0.2620197,353.5984
26/6/2024 1:28:06 PM,999.8933,0.2533402,0.2620197,353.7933
26/6/2024 1:28:06 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:06 PM,999.8933,0.2533402,0.2620197,353.6941
26/6/2024 1:28:06 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:06 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:06 PM,999.8933,0.2515397,0.2620197,354.4709
26/6/2024 1:28:06 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:06 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:06 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:06 PM,1000.178,0.2533402,0.2620197,353.7913
26/6/2024 1:28:06 PM,999.8933,0.2533402,0.2602252,353.8895
26/6/2024 1:28:07 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:07 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:28:07 PM,1000.178,0.2533402,0.2620197,353.6941
26/6/2024 1:28:07 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:07 PM,999.8933,0.2533402,0.2620197,353.9851
26/6/2024 1:28:07 PM,999.8933,0.2533402,0.2620197,353.5984
26/6/2024 1:28:07 PM,999.8933,0.2515397,0.2620197,354.4705
26/6/2024 1:28:07 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:07 PM,999.8933,0.2533402,0.2620197,353.89
26/6/2024 1:28:07 PM,1000.178,0.2533402,0.2620197,353.8895
26/6/2024 1:28:07 PM,999.8933,0.2533402,0.2620197,353.89
26/6/2024 1:28:07 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:07 PM,1000.178,0.2515397,0.2620197,354.2776
26/6/2024 1:28:07 PM,1000.178,0.2533402,0.2620197,353.599
26/6/2024 1:28:07 PM,999.8933,0.2533402,0.2620197,353.89
26/6/2024 1:28:08 PM,1000.178,0.2533402,0.2620197,353.889
26/6/2024 1:28:08 PM,1000.178,0.2533402,0.2620197,353.8895
26/6/2024 1:28:08 PM,1000.178,0.2551408,0.2620197,354.6648
26/6/2024 1:28:08 PM,1000.178,0.2551408,0.2638142,354.3743
26/6/2024 1:28:08 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:08 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:08 PM,1000.178,0.2533402,0.2620197,353.6976
26/6/2024 1:28:08 PM,999.8933,0.2533402,0.2620197,353.7948
26/6/2024 1:28:08 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:08 PM,1000.178,0.2533402,0.2620197,353.6936
26/6/2024 1:28:08 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:08 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:08 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:08 PM,1000.178,0.2533402,0.2620197,353.8885
26/6/2024 1:28:08 PM,1000.178,0.2551408,0.2620197,354.5676
26/6/2024 1:28:08 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:08 PM,999.8933,0.2515397,0.2620197,354.5676
26/6/2024 1:28:09 PM,999.8933,0.2533402,0.2620197,353.9866
26/6/2024 1:28:09 PM,999.8933,0.2533402,0.2620197,353.5994
26/6/2024 1:28:09 PM,999.8933,0.2533402,0.2620197,353.9871
26/6/2024 1:28:09 PM,1000.178,0.2515397,0.2620197,354.2771
26/6/2024 1:28:09 PM,1000.178,0.2533402,0.2620197,353.89
26/6/2024 1:28:09 PM,999.8933,0.2551408,0.2620197,354.5676
26/6/2024 1:28:09 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:09 PM,999.8933,0.2533402,0.2620197,353.5013
26/6/2024 1:28:09 PM,1000.178,0.2533402,0.2620197,354.18
26/6/2024 1:28:09 PM,1000.178,0.2533402,0.2620197,353.5984
26/6/2024 1:28:09 PM,1000.178,0.2533402,0.2620197,353.6961
26/6/2024 1:28:09 PM,1000.178,0.2533402,0.2620197,354.179
26/6/2024 1:28:09 PM,999.8933,0.2533402,0.2620197,353.8885
26/6/2024 1:28:09 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:28:09 PM,1000.178,0.2551408,0.2620197,354.3738
26/6/2024 1:28:09 PM,999.8933,0.2533402,0.2620197,353.7933
26/6/2024 1:28:10 PM,1000.178,0.2533402,0.2620197,353.5017
26/6/2024 1:28:10 PM,1000.178,0.2533402,0.2620197,353.6961
26/6/2024 1:28:10 PM,999.8933,0.2533402,0.2620197,353.5017
26/6/2024 1:28:10 PM,999.8933,0.2533402,0.2620197,353.9861
26/6/2024 1:28:10 PM,1000.178,0.2533402,0.2620197,353.8895
26/6/2024 1:28:10 PM,1000.178,0.2533402,0.2620197,353.6936
26/6/2024 1:28:10 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:10 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:10 PM,999.8933,0.2533402,0.2620197,353.7933
26/6/2024 1:28:10 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:10 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:10 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:10 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:10 PM,1000.178,0.2533402,0.2620197,354.0818
26/6/2024 1:28:10 PM,999.8933,0.2533402,0.2620197,354.0818
26/6/2024 1:28:10 PM,1000.178,0.2533402,0.2620197,353.597
26/6/2024 1:28:10 PM,999.8933,0.2533402,0.2620197,353.7908
26/6/2024 1:28:11 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:11 PM,999.8933,0.2533402,0.2638142,354.5676
26/6/2024 1:28:11 PM,1000.178,0.2533402,0.2620197,353.6941
26/6/2024 1:28:11 PM,1000.178,0.2533402,0.2620197,353.6004
26/6/2024 1:28:11 PM,1000.178,0.2533402,0.2620197,353.8875
26/6/2024 1:28:11 PM,1000.178,0.2533402,0.2620197,353.5984
26/6/2024 1:28:11 PM,999.8933,0.2533402,0.2620197,353.7933
26/6/2024 1:28:11 PM,1000.178,0.2533402,0.2620197,353.5013
26/6/2024 1:28:11 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:11 PM,999.8933,0.2533402,0.2620197,353.6936
26/6/2024 1:28:11 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:11 PM,999.8933,0.2533402,0.2620197,353.9866
26/6/2024 1:28:11 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:11 PM,999.8933,0.2533402,0.2620197,353.5018
26/6/2024 1:28:11 PM,1000.178,0.2533402,0.2620197,353.4051
26/6/2024 1:28:11 PM,999.8933,0.2533402,0.2620197,353.8879
26/6/2024 1:28:11 PM,1000.178,0.2533402,0.2620197,353.4998
26/6/2024 1:28:12 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:12 PM,999.8933,0.2533402,0.2620197,353.9866
26/6/2024 1:28:12 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:12 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:12 PM,999.8933,0.2533402,0.2620197,353.599
26/6/2024 1:28:12 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:12 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:28:12 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:12 PM,1000.178,0.2533402,0.2620197,353.599
26/6/2024 1:28:12 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:12 PM,1000.178,0.2533402,0.2620197,353.5984
26/6/2024 1:28:12 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:12 PM,1000.178,0.2533402,0.2620197,353.8895
26/6/2024 1:28:12 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:12 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:13 PM,999.8933,0.2533402,0.2620197,353.888
26/6/2024 1:28:13 PM,1000.178,0.2533402,0.2620197,353.8895
26/6/2024 1:28:13 PM,1000.178,0.2533402,0.2620197,353.8895
26/6/2024 1:28:13 PM,1000.178,0.2533402,0.2620197,353.6961
26/6/2024 1:28:13 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:13 PM,999.8933,0.2533402,0.2620197,353.89
26/6/2024 1:28:13 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:13 PM,1000.178,0.2533402,0.2620197,353.5984
26/6/2024 1:28:13 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:13 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:13 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:13 PM,999.8933,0.2533402,0.2620197,353.9851
26/6/2024 1:28:13 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:28:13 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:13 PM,999.8933,0.2533402,0.2620197,353.888
26/6/2024 1:28:13 PM,999.8933,0.2533402,0.2620197,353.5965
26/6/2024 1:28:14 PM,999.8933,0.2533402,0.2620197,353.5013
26/6/2024 1:28:14 PM,999.8933,0.2533402,0.2620197,353.8895
26/6/2024 1:28:14 PM,999.8933,0.2533402,0.2620197,353.8895
26/6/2024 1:28:14 PM,1000.178,0.2533402,0.2620197,353.5984
26/6/2024 1:28:14 PM,1000.178,0.2533402,0.2620197,353.9866
26/6/2024 1:28:14 PM,999.8933,0.2533402,0.2620197,353.6936
26/6/2024 1:28:14 PM,1000.178,0.2533402,0.2620197,353.6941
26/6/2024 1:28:14 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:14 PM,1000.178,0.2533402,0.2620197,353.9871
26/6/2024 1:28:14 PM,1000.178,0.2533402,0.2602252,354.4709
26/6/2024 1:28:14 PM,1000.178,0.2533402,0.2620197,353.6936
26/6/2024 1:28:14 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:14 PM,1000.178,0.2533402,0.2620197,353.599
26/6/2024 1:28:14 PM,1000.178,0.2533402,0.2620197,354.0823
26/6/2024 1:28:14 PM,999.8933,0.2533402,0.2620197,354.0818
26/6/2024 1:28:14 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:15 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.888
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.6941
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.89
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.9867
26/6/2024 1:28:15 PM,1000.178,0.2515397,0.2620197,354.2756
26/6/2024 1:28:15 PM,1000.178,0.2515397,0.2620197,354.3738
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.7933
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.5018
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:15 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:15 PM,999.8933,0.2533402,0.2620197,353.8895
26/6/2024 1:28:15 PM,1000.178,0.2533402,0.2620197,353.6961
26/6/2024 1:28:16 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:16 PM,999.8933,0.2533402,0.2620197,353.6951
26/6/2024 1:28:16 PM,1000.178,0.2515397,0.2620197,354.5676
26/6/2024 1:28:16 PM,999.8933,0.2533402,0.2620197,354.0818
26/6/2024 1:28:16 PM,999.8933,0.2533402,0.2620197,353.5989
26/6/2024 1:28:16 PM,1000.178,0.2533402,0.2620197,353.7923
26/6/2024 1:28:16 PM,999.8933,0.2533402,0.2620197,353.7923
26/6/2024 1:28:16 PM,1000.178,0.2533402,0.2620197,353.6951
26/6/2024 1:28:16 PM,999.8933,0.2533402,0.2620197,353.597
26/6/2024 1:28:16 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:16 PM,1000.178,0.2533402,0.2620197,353.9866
26/6/2024 1:28:16 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:16 PM,1000.178,0.2533402,0.2620197,353.5017
26/6/2024 1:28:16 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:16 PM,999.8933,0.2533402,0.2620197,353.6961
26/6/2024 1:28:16 PM,1000.178,0.2533402,0.2620197,353.5018
26/6/2024 1:28:17 PM,1000.178,0.2551408,0.2620197,354.2766
26/6/2024 1:28:17 PM,1000.178,0.2533402,0.2620197,353.5017
26/6/2024 1:28:17 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:17 PM,1000.178,0.2533402,0.2602252,354.4709
26/6/2024 1:28:17 PM,999.8933,0.2533402,0.2620197,353.597
26/6/2024 1:28:17 PM,1000.178,0.2533402,0.2620197,353.6941
26/6/2024 1:28:17 PM,1000.178,0.2533402,0.2620197,353.7913
26/6/2024 1:28:17 PM,999.8933,0.2533402,0.2620197,353.4046
26/6/2024 1:28:17 PM,999.8933,0.2515397,0.2620197,354.2757
26/6/2024 1:28:17 PM,999.8933,0.2533402,0.2620197,353.7913
26/6/2024 1:28:17 PM,1000.178,0.2533402,0.2620197,353.9871
26/6/2024 1:28:17 PM,1000.178,0.2533402,0.2620197,353.7928
26/6/2024 1:28:17 PM,999.8933,0.2533402,0.2620197,353.7928
26/6/2024 1:28:17 PM,1000.178,0.2533402,0.2620197,353.6941
26/6/2024 1:28:17 PM,1000.178,0.2533402,0.2620197,353.89
26/6/2024 1:28:17 PM,999.8933,0.2533402,0.2620197,353.8904
26/6/2024 1:28:18 PM,999.8933,0.2533402,0.2620197,353.7943
26/6/2024 1:28:18 PM,1000.178,0.2533402,0.2620197,353.6956
26/6/2024 1:28:18 PM,999.8933,0.2533402,0.2620197,353.6956
26/6/2024 1:28:18 PM,999.8933,0.2551408,0.2620197,354.6648
26/6/2024 1:28:18 PM,1000.178,0.2515397,0.2620197,354.3723
26/6/2024 1:28:18 PM,1000.178,0.2533402,0.2620197,353.6941
26/6/2024 1:28:18 PM,1000.178,0.2533402,0.2620197,353.5965
26/6/2024 1:28:18 PM,1000.178,0.2533402,0.2620197,353.4046
26/6/2024 1:28:18 PM,1000.178,0.2533402,0.2620197,354.0823
26/6/2024 1:28:18 PM,1000.178,0.2533402,0.2620197,353.5017
26/6/2024 1:28:18 PM,999.8933,0.2533402,0.2620197,353.7923
26/6/2024 1:28:18 PM,1000.178,0.2533402,0.2620197,353.5989
26/6/2024 1:28:18 PM,1000.178,0.2533402,0.2620197,353.6936
26/6/2024 1:28:18 PM,1000.178,0.2515397,0.2620197,354.5681
26/6/2024 1:28:18 PM,1000.178,0.2533402,0.2620197,353.5013
26/6/2024 1:28:19 PM,1000.178,0.2533402,0.2620197,353.6971
26/6/2024 1:28:19 PM,999.8933,0.2533402,0.2620197,353.888
